VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
ahFPP9GYuHE	ahFPP9GYuHE-8-rgb_front	ahFPP9GYuHE_3	ahFPP9GYuHE_3-8-rgb_front	49.76	54.81	My family is like addicted to it if I don't make it for every holiday they get really upset.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_0	ahki1p2lqPI_0-8-rgb_front	0.7	9.83	Hi my name is Guillermo Gomez I coach youth soccer, and today I'm going to be explaining to you a little bit how to kick a Half-Volley.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_1	ahki1p2lqPI_1-8-rgb_front	10.24	10.81	So what is a Half-Volley?
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_10	ahki1p2lqPI_10-8-rgb_front	121.07	139.89	I emphasize on both left and right, so if they took a kick with their left they will kick with their left first, and then when the ball comes back to them they will do that with their right that way they get into the habit of using both feet to work on every kind of techniques for kicking the soccer ball.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_11	ahki1p2lqPI_11-8-rgb_front	140.67	165.37	So to summarize again, you want to hold the ball you want to watch your timing, timing as the ball comes down, you want to look at the ball so keep an eye good close eye on the ball that's very important and then the ball comes down, bounces before he takes a big bounce up you actually want to come forward kick the ball, and land with your kicking foot.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_12	ahki1p2lqPI_12-8-rgb_front	166.53	172.79	So that's how you can do you can practice a Half-Volley and have fun with it while you are at the park with your friends.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_2	ahki1p2lqPI_2-8-rgb_front	11.08	20.51	A Half-Volley is actually when the ball comes at you, it's about to touch the ground it actually touches the ground, and as soon as the ball does that you actually kick the ball.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_3	ahki1p2lqPI_3-8-rgb_front	23.15	27.03	So it is important that as soon as the ball touches the ground that you watch the ball does it bounce up?
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_4	ahki1p2lqPI_4-8-rgb_front	28.07	31.81	Because then you will miss that ball and again you might look a little funny if you are out there with your friends.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_5	ahki1p2lqPI_5-8-rgb_front	32.55	36.59	So, what are the proper body mechanics when you kick a Half-Volley?
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_6	ahki1p2lqPI_6-8-rgb_front	37.69	58.74	Well first you want to approach the ball at a slight angle, your supporting foot comes a little bit behind the foot about six inches away from the ball, your kicking foot is going to approach the ball pointing your toes down, locking the ankle, and you're going to be kicking the ball with your shoelace.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_7	ahki1p2lqPI_7-8-rgb_front	59.25	78.12	With your shoulders going backwards, so the motion is or the idea is to actually lift the ball a little bit but not too much and you want to strike the ball right underneath with your toes pointing down, so you can either score a goal or send the ball to one of your teammates.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_8	ahki1p2lqPI_8-8-rgb_front	79.42	89.35	A good way to practice a Half-Volley is actually to have two players face each other, you put them about ten yards apart from each other, you want the players to hold the ball on their hands so for this purposes we're going to use one ball only.
ahki1p2lqPI	ahki1p2lqPI-8-rgb_front	ahki1p2lqPI_9	ahki1p2lqPI_9-8-rgb_front	91.31	119.87	The player holds the ball, he drops the ball and as the ball touches the ground and tries to bounce up a little bit you want to kick the ball, in forward motion by landing with your kicking foot as soon as you have sent the ball to your teammate your teammate will catch the ball with his hands and you will repeat the exercise exactly the same way.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_0	aibMW4Xt7wA_0-4-rgb_front	0.23	14.8	CINDY MASTRY: In this clip, Faith is going to help me demonstrate a really great way to release tension and stretch your shoulders using the strap.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_1	aibMW4Xt7wA_1-4-rgb_front	15.82	23.3	"So I'm going to give Faith a strap, then she's just going to stand with her feet about a little bit wider than hip-width distance apart, and she's going to reach her arms up and try to find a ""V."" Good."
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_10	aibMW4Xt7wA_10-4-rgb_front	57.06	57.3	Good.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_11	aibMW4Xt7wA_11-4-rgb_front	61.93	66.75	Widening her shoulder blades away from each other.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_12	aibMW4Xt7wA_12-4-rgb_front	67.87	73.88	Inhale, reaching the arms up to the sky; exhale, opening up through her shoulders, through her rotator cuff and dropping the arms down behind.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_13	aibMW4Xt7wA_13-4-rgb_front	74.6	74.92	Good.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_14	aibMW4Xt7wA_14-4-rgb_front	75.4	84.08	Inhaling, lifting them up, breathing your spine long as you do so, and exhaling, dropping her shoulders down.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_2	aibMW4Xt7wA_2-4-rgb_front	24.0	28.08	So we're going to ask her to rotate on the diagonal just a little bit.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_3	aibMW4Xt7wA_3-4-rgb_front	29.24	29.6	Good.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_4	aibMW4Xt7wA_4-4-rgb_front	30.45	36.99	She's going to drop her hands down and place them next to her hips keeping that same width and tension on the strap.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_5	aibMW4Xt7wA_5-4-rgb_front	38.09	42.49	Because she's going to inhale, reach the arms up to the sky, dropping her shoulders out of her ears and placing her shoulder blades down her back.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_6	aibMW4Xt7wA_6-4-rgb_front	44.03	48.87	And then she's going to take the strap back behind on her exhalation so dropping it all the way down to her hips.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_7	aibMW4Xt7wA_7-4-rgb_front	49.36	49.78	Good.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_8	aibMW4Xt7wA_8-4-rgb_front	49.97	52.95	And notice how that opens up her chest, opens up her shoulders.
aibMW4Xt7wA	aibMW4Xt7wA-4-rgb_front	aibMW4Xt7wA_9	aibMW4Xt7wA_9-4-rgb_front	54.07	60.42	Inhaling, lifting her arms up to the sky, and as she exhales bringing them back down to her hips.
ajzZA5OKRvc	ajzZA5OKRvc-5-rgb_front	ajzZA5OKRvc_0	ajzZA5OKRvc_0-5-rgb_front	0.53	1.83	DOUG JENKINS: Hi, I'm Doug.
ajzZA5OKRvc	ajzZA5OKRvc-5-rgb_front	ajzZA5OKRvc_2	ajzZA5OKRvc_2-5-rgb_front	14.29	21.24	Now Ralph is working away to get the bumper square on the car.
ajzZA5OKRvc	ajzZA5OKRvc-5-rgb_front	ajzZA5OKRvc_3	ajzZA5OKRvc_3-5-rgb_front	21.8	27.5	The car was restored originally with a crooked frame.
ajzZA5OKRvc	ajzZA5OKRvc-5-rgb_front	ajzZA5OKRvc_4	ajzZA5OKRvc_4-5-rgb_front	27.85	41.63	Now we've got the frame straight so the bumper doesn't sit straight on the car, they had the car crooked, they got the bumper looking good on the car.
ajzZA5OKRvc	ajzZA5OKRvc-5-rgb_front	ajzZA5OKRvc_5	ajzZA5OKRvc_5-5-rgb_front	42.21	48.0	Now we've got the car straight, it doesn't fit square.
ajzZA5OKRvc	ajzZA5OKRvc-5-rgb_front	ajzZA5OKRvc_6	ajzZA5OKRvc_6-5-rgb_front	50.58	58.99	So Ralph is modifying the bumper mount, making holes larger and changing them so that he can get the--you know nice looking straight mount on the bumper.
ajzZA5OKRvc	ajzZA5OKRvc-5-rgb_front	ajzZA5OKRvc_7	ajzZA5OKRvc_7-5-rgb_front	60.81	64.72	So painting and handy work there so everything looks good when we're done.
ajzZA5OKRvc	ajzZA5OKRvc-5-rgb_front	ajzZA5OKRvc_8	ajzZA5OKRvc_8-5-rgb_front	64.9	79.73	And when he gets the frame--he gets the bumper mounted up there, he'll be moving it with you know the chains and jack and everything to get it exactly straight on the car.
alF9DejhzXM	alF9DejhzXM-8-rgb_front	alF9DejhzXM_0	alF9DejhzXM_0-8-rgb_front	1.53	6.63	This next exercise is part of a mid back series that is also done on the reformer.
alF9DejhzXM	alF9DejhzXM-8-rgb_front	alF9DejhzXM_1	alF9DejhzXM_1-8-rgb_front	6.93	12.03	We are going to use the theraband to mimic the straps on the reformer.
alF9DejhzXM	alF9DejhzXM-8-rgb_front	alF9DejhzXM_2	alF9DejhzXM_2-8-rgb_front	12.19	24.32	So go ahead and take the theraband and make it a shawl around your back, checking the tension here you are going to have your arms straight so you want enough tension so that you feel a little bit of the work.
alF9DejhzXM	alF9DejhzXM-8-rgb_front	alF9DejhzXM_3	alF9DejhzXM_3-8-rgb_front	24.98	36.56	We are going to start in table top position so go ahead and curl back down on to the mat supporting your head if you need to and bring your legs up into table top.
alF9DejhzXM	alF9DejhzXM-8-rgb_front	alF9DejhzXM_4	alF9DejhzXM_4-8-rgb_front	36.84	84.92	With this exercise you can do it without ever lifting the torso but I will demonstrate both, lifting the torso and without so take a nice inhale, and exhale, crunch the abdominals down to the mat, bring the arms down and inhale around, exhale down, inhale around and then if you want to advance it a little bit more, inhale, tuck the chin, exhale down, inhale around, exhale down, inhale around, exhale down, inhale around and reverse, exhale, out, inhale pull in, exhale out, inhale pull in.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_0	alsOytcPxas_0-8-rgb_front	1.12	6.09	Let's talk about pairing wine with spicy food, specifically red wines.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_1	alsOytcPxas_1-8-rgb_front	7.75	13.53	If we're going to pair red wine with spicy food, you're probably talking about a nice, rich dish made with pork or maybe with beef.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_10	alsOytcPxas_10-8-rgb_front	63.11	67.67	It's actually the same grape, and it'll have just the same amount of spice as Shiraz.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_11	alsOytcPxas_11-8-rgb_front	67.24	73.76	So the main rule for pairing red wine with spicy food is keep it rich and heavy, and find a spicy red wine.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_2	alsOytcPxas_2-8-rgb_front	13.98	21.67	Maybe a blackened beef tenderloin, or maybe a chicken molet or a cumin crusted pork roast, or maybe a curry with beef.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_3	alsOytcPxas_3-8-rgb_front	22.27	28.23	The best red wine pairings for these dishes are red wines with spice in them, some sort of a spicy flavor to them, in themselves.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_4	alsOytcPxas_4-8-rgb_front	28.72	34.82	You also might want to stick with a wine that's got low tannin so that we don't have a salt and tannin clash.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_5	alsOytcPxas_5-8-rgb_front	35.65	43.82	So, among the best red wines to pair with spicy foods, are the spicy red wines, like Zinfandel, especially one from California or from Lodine.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_6	alsOytcPxas_6-8-rgb_front	44.05	45.84	Maybe a Malbec from Argentina.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_7	alsOytcPxas_7-8-rgb_front	45.89	52.7	Maybe a Merlot from just about any place in the world, or one of the best bets for a spicy match, which is Shiraz.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_8	alsOytcPxas_8-8-rgb_front	52.93	58.73	Some of the best Shirazes come from Australia, and they can be very, very spicy indeed.
alsOytcPxas	alsOytcPxas-8-rgb_front	alsOytcPxas_9	alsOytcPxas_9-8-rgb_front	59.23	62.95	If you can't find an Australian Shiraz, look for a Syrah from France or California.
amLBHkcnUwE	amLBHkcnUwE-3-rgb_front	amLBHkcnUwE_1	amLBHkcnUwE_1-3-rgb_front	13.03	16.0	But before I start let me introduce myself.
amLBHkcnUwE	amLBHkcnUwE-3-rgb_front	amLBHkcnUwE_2	amLBHkcnUwE_2-3-rgb_front	16.23	27.58	I'm a clinical research physician in the area of oncology which is cancer and also a stem cell scientist in AIDS and HIV and I've worked at the National Cancer Institute and also at UCLA School of Medicine.
amLBHkcnUwE	amLBHkcnUwE-3-rgb_front	amLBHkcnUwE_3	amLBHkcnUwE_3-3-rgb_front	27.91	51.07	Now in these series of clips, we're going to talk, as I talked about as I've mentioned, about restless leg syndrome and we're going to talk about first the definition of restless leg syndrome, the signs and symptoms that you can recognize and also some of the treatment options and ways that you could help to elevate the symptoms of this particular syndrome.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_1	anxhVQxvPGs_1-5-rgb_front	4.35	7.94	Today, I'm going to be making creamy tomato basil soup.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_10	anxhVQxvPGs_10-5-rgb_front	69.82	74.57	It adds a nice tartness to the soup.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_11	anxhVQxvPGs_11-5-rgb_front	74.79	88.94	I like to follow that up with just a few drops of extra virgin olive oil; the good stuff, if you've got it.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_12	anxhVQxvPGs_12-5-rgb_front	89.08	109.41	Lastly, what I'll do is take a peeler and some fresh Parmesan cheese, and I'll just shave some Parmesan cheese right off the block and into the soup.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_13	anxhVQxvPGs_13-5-rgb_front	109.66	117.0	Take a peeler, and just nice, thin, wispy strands.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_14	anxhVQxvPGs_14-5-rgb_front	117.16	123.07	Don't go too deep.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_15	anxhVQxvPGs_15-5-rgb_front	131.24	140.08	That piece is a little too big, so what we'll do is break it up into some smaller pieces, just really small, light pieces.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_16	anxhVQxvPGs_16-5-rgb_front	140.25	148.53	You don't want this to overpower the soup; you want it to become part of the soup.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_17	anxhVQxvPGs_17-5-rgb_front	148.9	155.53	Toast points or roasted peppers work well on this one.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_18	anxhVQxvPGs_18-5-rgb_front	163.38	166.75	There's my fairly quick tomato basil soup.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_19	anxhVQxvPGs_19-5-rgb_front	166.98	175.9	You can make it a little faster if you use nothing but canned tomatoes; which I don't recommend.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_2	anxhVQxvPGs_2-5-rgb_front	8.1	17.47	Let's get some of this in a bowl, and I'll show you my favorite way to present it.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_20	anxhVQxvPGs_20-5-rgb_front	176.06	181.72	You can actually save a lot of time on cooking them, because if you use the canned, peeled tomatoes, they don't have to break down as much.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_21	anxhVQxvPGs_21-5-rgb_front	181.9	189.99	If you're trying to make it in a hurry, that is a good way to go, but typically, you're not going to get as good of a product.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_22	anxhVQxvPGs_22-5-rgb_front	190.12	197.55	You can also mix up your tomatoes, do half yellow, half red, or do a combination of red, green, and yellow, to change the flavors.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_23	anxhVQxvPGs_23-5-rgb_front	197.66	203.17	You could garnish this with grilled green tomato, which is really nice looking.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_24	anxhVQxvPGs_24-5-rgb_front	203.6	208.17	All in all it's a really spectacular soup.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_25	anxhVQxvPGs_25-5-rgb_front	154.31	156.43	It's one of my favorites; it's very, very popular.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_26	anxhVQxvPGs_26-5-rgb_front	208.95	215.08	It goes great with grilled cheese sandwiches, which is why we all like tomato soup anyway.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_28	anxhVQxvPGs_28-5-rgb_front	215.32	215.91	Have a good one.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_3	anxhVQxvPGs_3-5-rgb_front	18.0	28.97	If you let the soup sit for a while, what you always want to do is give it a good stir before you put it in the bowl.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_4	anxhVQxvPGs_4-5-rgb_front	29.18	41.91	You do this because some of your seasonings can sink to the bottom, or you can get a skin on top, depending on how long you let it sit.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_5	anxhVQxvPGs_5-5-rgb_front	42.15	48.34	This sat for a couple of minutes so not that much has happened to it.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_6	anxhVQxvPGs_6-5-rgb_front	48.63	51.79	I still gave it a good stir, just to make sure.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_7	anxhVQxvPGs_7-5-rgb_front	52.03	53.48	Here's our soup.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_8	anxhVQxvPGs_8-5-rgb_front	53.58	55.82	There are a couple of things I like to do with it.
anxhVQxvPGs	anxhVQxvPGs-5-rgb_front	anxhVQxvPGs_9	anxhVQxvPGs_9-5-rgb_front	55.92	63.91	I like to sprinkle just a tiny bit of balsamic vinegar; just a few drops.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_0	ao4EesD6R44_0-5-rgb_front	0.72	25.21	In this clip, now that we've loosened and got as much slack as we can in the throttle and idle cable, what you can do now, on a lot of carbs too that have a fuel line, we'll just pull that out and then what you'll do is start to rock the carb back and forth.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_1	ao4EesD6R44_1-5-rgb_front	27.3	36.36	Ok, now that we got the carburetor off the manifold, be careful about banging up against the engine.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_10	ao4EesD6R44_10-5-rgb_front	111.77	117.18	The idle cable has a little spring insert.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_11	ao4EesD6R44_11-5-rgb_front	117.65	120.56	That's what the pick's good for.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_12	ao4EesD6R44_12-5-rgb_front	120.8	126.55	You just kind of pull it up in there, now you can pull that down and get that cable out.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_13	ao4EesD6R44_13-5-rgb_front	126.75	148.06	Alright, now that we got the choke cable out of the way, we got the throttle and idles out of the way, there's a vacuum hose connected to the back that goes to the voes switch and the vacuum operated pet cock.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_14	ao4EesD6R44_14-5-rgb_front	148.41	150.03	You need to disconnect that.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_15	ao4EesD6R44_15-5-rgb_front	150.26	160.88	Alrighty, one carb, she's done and we put her out of the way and start working on the rest of the manifold.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_2	ao4EesD6R44_2-5-rgb_front	36.45	50.39	You want to pay attention to where the choke cable went because you want to feed the choke cable out in between the bracket.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_3	ao4EesD6R44_3-5-rgb_front	50.64	61.3	There's a bracket back there sometimes that's guiding the fuel line and there's a voes switch in there.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_4	ao4EesD6R44_4-5-rgb_front	61.54	66.93	This is an evo so that's how it advances the timing.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_5	ao4EesD6R44_5-5-rgb_front	67.1	79.07	Now that we've got it lose, you just pull the cable up over and out of the top bracket, clip it out.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_6	ao4EesD6R44_6-5-rgb_front	79.4	84.02	You want to be really careful with these cables here.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_7	ao4EesD6R44_7-5-rgb_front	84.21	85.77	You can kink them.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_8	ao4EesD6R44_8-5-rgb_front	85.92	107.99	If you try to force it, what happens is usually the end of the cable is riding outside of this bracket here so it doesn't really let you move the cam back to get the cable out.
ao4EesD6R44	ao4EesD6R44-5-rgb_front	ao4EesD6R44_9	ao4EesD6R44_9-5-rgb_front	108.17	111.67	Now, that was the throttle cable.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_1	ao9GdnEgTGQ_1-5-rgb_front	9.08	20.63	Posture is very important as a model, you want to maintain proper posture at all times because it reflects on your confidence as a model.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_2	ao9GdnEgTGQ_2-5-rgb_front	20.8	28.89	Having proper posture is a factor of how confidence you are and what youâre doing.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_3	ao9GdnEgTGQ_3-5-rgb_front	29.24	43.97	So a basic proper posture stance would be having your shoulders back but relaxed, tuck your butt under and suck in your abdomen that is a proper posture line.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_4	ao9GdnEgTGQ_4-5-rgb_front	44.23	54.64	Lift your chin up but not too far up and the best way to practice this is to put a book on your head, walk around the house.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_5	ao9GdnEgTGQ_5-5-rgb_front	54.84	69.31	If the book falls off, then you donât have correct posture but if the book remains on your head you could walk up the stairs, down the stairs and do whatever youâre doing, your posture is very good.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_6	ao9GdnEgTGQ_6-5-rgb_front	69.46	81.15	Now posture is like I said a reflection of how confident you are because your confidence level is based on your posture.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_7	ao9GdnEgTGQ_7-5-rgb_front	81.36	99.1	If you slumped, you know youâre not very confident and people see that but if youâre standing up straight or sitting up straight itâs telling you, Iâm ready to do this, I can do this.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_8	ao9GdnEgTGQ_8-5-rgb_front	99.34	110.61	So practice these things and itâs going to reflect in your pictures and on set and how you deliver everything that you do.
ao9GdnEgTGQ	ao9GdnEgTGQ-5-rgb_front	ao9GdnEgTGQ_9	ao9GdnEgTGQ_9-5-rgb_front	110.73	123.22	Thank you for visiting me today, you may visit my website at www.myspace.com/shalon711, have a great day.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_0	aoJGFkOHUmY_0-8-rgb_front	1.14	7.09	Hi, I'm Chris Murray, and I'm going to tell you how to find out about English soccer teams.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_1	aoJGFkOHUmY_1-8-rgb_front	7.74	10.75	English soccer teams all are accessible, by the Internet.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_2	aoJGFkOHUmY_2-8-rgb_front	11.06	16.45	The Internet is a very big source, in keeping up with your favorite English teams, and players.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_3	aoJGFkOHUmY_3-8-rgb_front	16.99	21.34	Each one of these teams, that play in the English Premier League, and other divisions in England, all offer their own website.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_4	aoJGFkOHUmY_4-8-rgb_front	21.63	29.94	These websites are very interactive, and are very helpful, in keeping up with the team, your favorite players, and being able to find their stats online.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_5	aoJGFkOHUmY_5-8-rgb_front	31.86	36.96	Also, another way to keep up with your favorite English teams, about watching television.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_6	aoJGFkOHUmY_6-8-rgb_front	37.43	45.6	You can do this by sitting in your own home, in your living room, on your couch, where you're nice and comfortable, on a nice Saturday or Sunday, and watch live English games.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_7	aoJGFkOHUmY_7-8-rgb_front	46.0	49.1	These games are also recorded and replayed all week long.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_8	aoJGFkOHUmY_8-8-rgb_front	49.46	60.94	Many times, these games are offered at different times during the day, some in the morning, and some late at night, so if you're coming home from work, or if you're coming home from school, you can sit down and watch a game whenever.
aoJGFkOHUmY	aoJGFkOHUmY-8-rgb_front	aoJGFkOHUmY_9	aoJGFkOHUmY_9-8-rgb_front	61.22	75.86	Also, another time or another place, where you can find these English teams, are at maybe your local pub, where some of these teams and these owners are English, and they offer these games for free, and that's just how you keep up with your English soccer teams.
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_0	aomlhMR9PLQ_0-8-rgb_front	0.96	5.67	Now what we're going to talk about today is after you make contact, what do you do?
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_1	aomlhMR9PLQ_1-8-rgb_front	5.95	8.55	Do you make contact and then drop the bat?
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_10	aomlhMR9PLQ_10-8-rgb_front	53.57	59.69	So, what you want to do, is come through here, boom, we make contact, keep driving through, keep driving through and then you go through your follow through.
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_11	aomlhMR9PLQ_11-8-rgb_front	64.11	73.41	It, it doesn't make a lot of sense, people don't say why do you keep pushing through, it seems weird but I can't tell you the physics but for some reason it works.
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_12	aomlhMR9PLQ_12-8-rgb_front	73.81	77.5	So make sure, all you've got to do, boom, you make contact, keep driving through and that was the point of contact and after the point of contact.
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_2	aomlhMR9PLQ_2-8-rgb_front	8.77	13.14	Do you continue through, do you roll your hands over?
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_3	aomlhMR9PLQ_3-8-rgb_front	13.35	16.5	What in this general vicinity, from here to here, what are you supposed to do?
aomlhMR9PLQ	aomlhMR9PLQ-8-rgb_front	aomlhMR9PLQ_4	aomlhMR9PLQ_4-8-rgb_front	16.91	22.65	Well as we've talked about, you get your solid base, your ready to go, you got your timing, boom.
